3.665605545043945312e+01,9.893859100341796875e+01,4.889305114746093750e+01,1.665116271972656250e+02,9.406800842285156250e+01,2.180124664306640625e+02,1.341211853027343750e+02,2.317181396484375000e+02,1.737588195800781250e+02,2.186315002441406250e+02,2.246078033447265625e+02,1.640360412597656250e+02,2.360170745849609375e+02,8.468069458007812500e+01,3.992835998535156250e+01,8.331863403320312500e+01,7.110180664062500000e+01,6.683856201171875000e+01,1.047096862792968750e+02,7.670830535888671875e+01,1.364642639160156250e+02,7.192741394042968750e+01,1.734536437988281250e+02,6.442636871337890625e+01,2.145865478515625000e+02,7.970080566406250000e+01,1.242917175292968750e+02,9.577379608154296875e+01,1.213770294189453125e+02,1.444674987792968750e+02,1.026108856201171875e+02,1.547484741210937500e+02,1.233809204101562500e+02,1.608903503417968750e+02,1.475699005126953125e+02,1.553412780761718750e+02,5.995587921142578125e+01,9.783856964111328125e+01,7.056493377685546875e+01,9.221036529541015625e+01,8.618412017822265625e+01,9.212706756591796875e+01,9.545828247070312500e+01,1.021577682495117188e+02,8.285782623291015625e+01,1.011770172119140625e+02,7.231467437744140625e+01,1.033184356689453125e+02,1.512879333496093750e+02,9.896615600585937500e+01,1.641886596679687500e+02,8.919728088378906250e+01,1.764657745361328125e+02,8.839596557617187500e+01,1.905782470703125000e+02,9.207395935058593750e+01,1.761423339843750000e+02,9.612046813964843750e+01,1.629859313964843750e+02,9.933803558349609375e+01,8.507726287841796875e+01,1.802521667480468750e+02,1.019047012329101562e+02,1.756264038085937500e+02,1.139809188842773438e+02,1.780154266357421875e+02,1.251403732299804688e+02,1.760159301757812500e+02,1.357161865234375000e+02,1.751253204345703125e+02,1.503200836181640625e+02,1.766505279541015625e+02,1.670433654785156250e+02,1.768593750000000000e+02,1.512661437988281250e+02,1.902968139648437500e+02,1.379252777099609375e+02,1.993191680908203125e+02,1.281888885498046875e+02,1.973721160888671875e+02,1.139714508056640625e+02,1.971146240234375000e+02,1.015339050292968750e+02,1.925964660644531250e+02,9.014842987060546875e+01,1.809486236572265625e+02,1.230615844726562500e+02,1.876695861816406250e+02,1.626417999267578125e+02,1.776124725341796875e+02,1.235274353027343750e+02,1.868204345703125000e+02
5.285783004760742188e+01,1.199943923950195312e+02,7.583104705810546875e+01,1.717834014892578125e+02,1.237287597656250000e+02,2.147437286376953125e+02,1.594210510253906250e+02,2.211455993652343750e+02,1.940126800537109375e+02,1.981030731201171875e+02,2.220325317382812500e+02,1.405918426513671875e+02,2.148393707275390625e+02,6.759082031250000000e+01,5.256698608398437500e+01,9.602696228027343750e+01,7.320168304443359375e+01,7.788363647460937500e+01,9.880109405517578125e+01,8.092140960693359375e+01,1.256373901367187500e+02,7.121194458007812500e+01,1.541008605957031250e+02,5.712707519531250000e+01,1.877119445800781250e+02,6.469563293457031250e+01,1.169530868530273438e+02,9.563468933105468750e+01,1.250816574096679688e+02,1.393566894531250000e+02,1.133433685302734375e+02,1.484847717285156250e+02,1.341712951660156250e+02,1.516638488769531250e+02,1.508515472412109375e+02,1.419881591796875000e+02,7.154415130615234375e+01,1.061292343139648438e+02,7.799745941162109375e+01,1.008325653076171875e+02,8.776891326904296875e+01,9.843161010742187500e+01,9.811426544189453125e+01,1.025642700195312500e+02,9.022348022460937500e+01,1.039479598999023438e+02,8.127349090576171875e+01,1.053983612060546875e+02,1.424049530029296875e+02,8.828167724609375000e+01,1.504510498046875000e+02,8.361098480224609375e+01,1.611533660888671875e+02,7.791278076171875000e+01,1.700703430175781250e+02,7.950331115722656250e+01,1.627746124267578125e+02,8.334589385986328125e+01,1.507797851562500000e+02,8.772709655761718750e+01,1.073633270263671875e+02,1.720411834716796875e+02,1.144809799194335938e+02,1.676970825195312500e+02,1.280686492919921875e+02,1.640756683349609375e+02,1.363441009521484375e+02,1.619555053710937500e+02,1.441389923095703125e+02,1.595764465332031250e+02,1.617534332275390625e+02,1.584744262695312500e+02,1.749635772705078125e+02,1.556762542724609375e+02,1.669014587402343750e+02,1.739932861328125000e+02,1.534829559326171875e+02,1.822620239257812500e+02,1.447810821533203125e+02,1.860411834716796875e+02,1.338571014404296875e+02,1.870529479980468750e+02,1.197795257568359375e+02,1.870700073242187500e+02,1.096890411376953125e+02,1.733639373779296875e+02,1.393449707031250000e+02,1.700114288330078125e+02,1.737981719970703125e+02,1.567631683349609375e+02,1.395304260253906250e+02,1.775548858642578125e+02
3.883274459838867188e+01,1.066383972167968750e+02,5.137185287475585938e+01,1.670377655029296875e+02,9.487567901611328125e+01,2.103863220214843750e+02,1.338289794921875000e+02,2.184828338623046875e+02,1.676714019775390625e+02,1.989628448486328125e+02,1.906112213134765625e+02,1.479208221435546875e+02,1.907673950195312500e+02,8.927089691162109375e+01,5.137749099731445312e+01,8.284915924072265625e+01,7.430626678466796875e+01,6.507164764404296875e+01,1.054369125366210938e+02,6.733528137207031250e+01,1.310180511474609375e+02,6.604404449462890625e+01,1.587165679931640625e+02,5.741249847412109375e+01,1.795693359375000000e+02,7.238151550292968750e+01,1.212961959838867188e+02,8.465679931640625000e+01,1.273717498779296875e+02,1.201198501586914062e+02,1.097738952636718750e+02,1.375702972412109375e+02,1.289438781738281250e+02,1.388730621337890625e+02,1.425176391601562500e+02,1.338544006347656250e+02,7.033554077148437500e+01,9.459017181396484375e+01,7.699273681640625000e+01,8.982529449462890625e+01,8.711993408203125000e+01,8.699540710449218750e+01,9.715859222412109375e+01,9.385343170166015625e+01,8.872158050537109375e+01,9.421505737304687500e+01,7.899798583984375000e+01,9.702700042724609375e+01,1.390294647216796875e+02,8.885832214355468750e+01,1.472666778564453125e+02,8.301876831054687500e+01,1.580392913818359375e+02,8.169176483154296875e+01,1.646655426025390625e+02,8.585577392578125000e+01,1.591287689208984375e+02,8.896717071533203125e+01,1.488695068359375000e+02,9.063346862792968750e+01,9.641452026367187500e+01,1.673110198974609375e+02,1.074618377685546875e+02,1.606228790283203125e+02,1.200632019042968750e+02,1.535761566162109375e+02,1.275305557250976562e+02,1.547272491455078125e+02,1.359823455810546875e+02,1.520032196044921875e+02,1.474378662109375000e+02,1.544670867919921875e+02,1.558987426757812500e+02,1.617694702148437500e+02,1.486706237792968750e+02,1.741966705322265625e+02,1.372048034667968750e+02,1.770959472656250000e+02,1.314261779785156250e+02,1.801447906494140625e+02,1.213902969360351562e+02,1.774705200195312500e+02,1.087640075683593750e+02,1.772492218017578125e+02,1.010569610595703125e+02,1.674838409423828125e+02,1.292487487792968750e+02,1.632800598144531250e+02,1.529808197021484375e+02,1.602269439697265625e+02,1.284815673828125000e+02,1.683182373046875000e+02
2.715389823913574219e+01,9.333834838867187500e+01,4.860196304321289062e+01,1.623404083251953125e+02,1.013386459350585938e+02,2.146786499023437500e+02,1.376924133300781250e+02,2.224805450439453125e+02,1.716721343994140625e+02,2.015385437011718750e+02,2.065595397949218750e+02,1.438866729736328125e+02,2.100198822021484375e+02,7.016078186035156250e+01,4.156666564941406250e+01,8.674646759033203125e+01,7.226824188232421875e+01,7.173058319091796875e+01,1.076953353881835938e+02,8.077092742919921875e+01,1.378242187500000000e+02,7.483419799804687500e+01,1.671349182128906250e+02,6.444301605224609375e+01,1.979425201416015625e+02,7.053858184814453125e+01,1.243061447143554688e+02,9.733592987060546875e+01,1.312526855468750000e+02,1.485893402099609375e+02,1.099921340942382812e+02,1.569259338378906250e+02,1.307205505371093750e+02,1.615618133544921875e+02,1.489784088134765625e+02,1.541642761230468750e+02,6.168453979492187500e+01,9.810481262207031250e+01,7.220001983642578125e+01,9.588183593750000000e+01,8.926334381103515625e+01,9.396085357666015625e+01,9.680403900146484375e+01,1.007389602661132812e+02,8.397580718994140625e+01,1.028892059326171875e+02,7.620427703857421875e+01,1.038445281982421875e+02,1.467385864257812500e+02,9.659263610839843750e+01,1.567072753906250000e+02,8.639351654052734375e+01,1.686793670654296875e+02,8.404654693603515625e+01,1.817027587890625000e+02,8.643124389648437500e+01,1.694336547851562500e+02,9.205556488037109375e+01,1.583247680664062500e+02,9.627974700927734375e+01,9.826423645019531250e+01,1.808422698974609375e+02,1.124269943237304688e+02,1.784653625488281250e+02,1.241724929809570312e+02,1.795875396728515625e+02,1.313171997070312500e+02,1.771506042480468750e+02,1.410452728271484375e+02,1.782103271484375000e+02,1.540007171630859375e+02,1.761721801757812500e+02,1.620909576416015625e+02,1.752189636230468750e+02,1.532841644287109375e+02,1.880872497558593750e+02,1.423094024658203125e+02,1.950264434814453125e+02,1.358632354736328125e+02,1.941733398437500000e+02,1.248660583496093750e+02,1.957329406738281250e+02,1.144872894287109375e+02,1.938269805908203125e+02,1.007737121582031250e+02,1.833221893310546875e+02,1.311316833496093750e+02,1.854963073730468750e+02,1.582129821777343750e+02,1.771478271484375000e+02,1.336684112548828125e+02,1.842606048583984375e+02
3.694317626953125000e+01,1.157414016723632812e+02,6.557949066162109375e+01,1.789189758300781250e+02,1.221130752563476562e+02,2.257411193847656250e+02,1.633719940185546875e+02,2.256939544677734375e+02,1.934870147705078125e+02,2.002291107177734375e+02,2.084945373535156250e+02,1.395609893798828125e+02,1.999114227294921875e+02,7.186674499511718750e+01,4.913587951660156250e+01,9.966047668457031250e+01,7.583544158935546875e+01,7.607083892822265625e+01,1.093613128662109375e+02,7.839630889892578125e+01,1.359783935546875000e+02,6.897454833984375000e+01,1.619074554443359375e+02,5.473492431640625000e+01,1.877824096679687500e+02,6.408942413330078125e+01,1.270491027832031250e+02,9.625363159179687500e+01,1.423554840087890625e+02,1.446294097900390625e+02,1.245340728759765625e+02,1.550836334228515625e+02,1.452116241455078125e+02,1.600736236572265625e+02,1.602218780517578125e+02,1.478198699951171875e+02,6.973611450195312500e+01,1.068763198852539062e+02,7.840726470947265625e+01,1.016824188232421875e+02,9.031108093261718750e+01,9.961091613769531250e+01,1.023989486694335938e+02,1.032087936401367188e+02,9.334533691406250000e+01,1.045093078613281250e+02,8.200301361083984375e+01,1.086621627807617188e+02,1.464576416015625000e+02,9.291754150390625000e+01,1.552313842773437500e+02,8.186694335937500000e+01,1.675802154541015625e+02,7.893266296386718750e+01,1.762215576171875000e+02,8.163770294189453125e+01,1.687775115966796875e+02,8.792708587646484375e+01,1.577170410156250000e+02,9.073385620117187500e+01,1.148189926147460938e+02,1.882794647216796875e+02,1.265437545776367188e+02,1.827772216796875000e+02,1.392422332763671875e+02,1.766127471923828125e+02,1.456518402099609375e+02,1.750307922363281250e+02,1.561275939941406250e+02,1.739273681640625000e+02,1.690088806152343750e+02,1.715575256347656250e+02,1.741837463378906250e+02,1.720591125488281250e+02,1.726868438720703125e+02,1.837926635742187500e+02,1.599980316162109375e+02,1.907912902832031250e+02,1.557367553710937500e+02,1.953411407470703125e+02,1.450410003662109375e+02,1.948962707519531250e+02,1.322563781738281250e+02,1.953240509033203125e+02,1.203410644531250000e+02,1.892315063476562500e+02,1.500501098632812500e+02,1.817867279052734375e+02,1.721081695556640625e+02,1.723967437744140625e+02,1.492040710449218750e+02,1.829516296386718750e+02
4.121879196166992188e+01,9.087598419189453125e+01,5.267708206176757812e+01,1.578769836425781250e+02,9.074391174316406250e+01,2.106486663818359375e+02,1.261423568725585938e+02,2.286505126953125000e+02,1.638355712890625000e+02,2.091337432861328125e+02,2.013344116210937500e+02,1.541581268310546875e+02,2.113021697998046875e+02,8.534069824218750000e+01,5.438115692138671875e+01,8.118304443359375000e+01,8.081455993652343750e+01,6.930468750000000000e+01,1.097407684326171875e+02,7.992182159423828125e+01,1.356600952148437500e+02,7.665042114257812500e+01,1.631589202880859375e+02,6.866056823730468750e+01,1.915816040039062500e+02,8.110443115234375000e+01,1.242100830078125000e+02,9.605692291259765625e+01,1.227073898315429688e+02,1.475591888427734375e+02,1.060986175537109375e+02,1.528300933837890625e+02,1.240282287597656250e+02,1.599316864013671875e+02,1.439074859619140625e+02,1.530331726074218750e+02,7.264564514160156250e+01,9.303726959228515625e+01,8.082006072998046875e+01,9.071598815917968750e+01,9.067606353759765625e+01,9.053450775146484375e+01,9.844741821289062500e+01,9.811740112304687500e+01,8.831636810302734375e+01,9.792272949218750000e+01,8.161328887939453125e+01,9.761940002441406250e+01,1.455938415527343750e+02,9.762882232666015625e+01,1.532895355224609375e+02,9.044643402099609375e+01,1.647652740478515625e+02,8.815306091308593750e+01,1.733968963623046875e+02,9.264959716796875000e+01,1.645537109375000000e+02,9.764609527587890625e+01,1.520244293212890625e+02,9.779453277587890625e+01,9.313899993896484375e+01,1.773612213134765625e+02,1.040277252197265625e+02,1.752880096435546875e+02,1.162293090820312500e+02,1.764709320068359375e+02,1.242336349487304688e+02,1.758592376708984375e+02,1.317323608398437500e+02,1.757268066406250000e+02,1.436733093261718750e+02,1.740942993164062500e+02,1.539288024902343750e+02,1.751436767578125000e+02,1.440979919433593750e+02,1.856613922119140625e+02,1.316434631347656250e+02,1.933268127441406250e+02,1.267648468017578125e+02,1.941400756835937500e+02,1.162908554077148438e+02,1.912596588134765625e+02,1.065912857055664062e+02,1.876930389404296875e+02,9.466014099121093750e+01,1.765167236328125000e+02,1.217349777221679688e+02,1.833577880859375000e+02,1.483315277099609375e+02,1.769105682373046875e+02,1.229111480712890625e+02,1.814210510253906250e+02
4.701184463500976562e+01,1.163831176757812500e+02,6.866406250000000000e+01,1.728132324218750000e+02,1.167072753906250000e+02,2.139209289550781250e+02,1.548266601562500000e+02,2.188137969970703125e+02,1.914188232421875000e+02,1.988189392089843750e+02,2.212577819824218750e+02,1.398642883300781250e+02,2.125270538330078125e+02,6.720281219482421875e+01,5.147010803222656250e+01,9.386606597900390625e+01,7.225891113281250000e+01,7.645149993896484375e+01,1.014250793457031250e+02,7.710515594482421875e+01,1.236579666137695312e+02,6.874059295654296875e+01,1.546062927246093750e+02,5.717452621459960938e+01,1.861397399902343750e+02,6.247298812866210938e+01,1.165687026977539062e+02,9.070347595214843750e+01,1.234708023071289062e+02,1.352036895751953125e+02,1.130883026123046875e+02,1.490107574462890625e+02,1.325364685058593750e+02,1.487670288085937500e+02,1.476955566406250000e+02,1.409106445312500000e+02,7.016594696044921875e+01,1.034588928222656250e+02,7.508938598632812500e+01,9.674189758300781250e+01,8.654948425292968750e+01,9.644636535644531250e+01,9.670392608642578125e+01,1.001568374633789062e+02,8.899601745605468750e+01,1.014324645996093750e+02,8.141925048828125000e+01,1.050953216552734375e+02,1.420880584716796875e+02,8.738709259033203125e+01,1.489324493408203125e+02,8.082913970947265625e+01,1.600530853271484375e+02,7.691947174072265625e+01,1.698841705322265625e+02,7.867639160156250000e+01,1.631411743164062500e+02,8.404077911376953125e+01,1.501617126464843750e+02,8.756889343261718750e+01,1.070607147216796875e+02,1.742354736328125000e+02,1.157700195312500000e+02,1.696057891845703125e+02,1.256209182739257812e+02,1.660558319091796875e+02,1.344735717773437500e+02,1.665030212402343750e+02,1.421981658935546875e+02,1.635420989990234375e+02,1.578630065917968750e+02,1.611287994384765625e+02,1.708797149658203125e+02,1.602114410400390625e+02,1.625819854736328125e+02,1.731387634277343750e+02,1.487401123046875000e+02,1.786755065917968750e+02,1.425334930419921875e+02,1.840352935791015625e+02,1.313376617431640625e+02,1.828914642333984375e+02,1.194444122314453125e+02,1.823739471435546875e+02,1.114144134521484375e+02,1.748221740722656250e+02,1.372809143066406250e+02,1.730182495117187500e+02,1.675065307617187500e+02,1.626710357666015625e+02,1.362294311523437500e+02,1.726003723144531250e+02
3.602505493164062500e+01,9.472227478027343750e+01,4.902090454101562500e+01,1.605325927734375000e+02,9.139164733886718750e+01,2.098159484863281250e+02,1.299326782226562500e+02,2.228344879150390625e+02,1.690910644531250000e+02,2.058578186035156250e+02,2.113545379638671875e+02,1.526471710205078125e+02,2.183192901611328125e+02,8.203006744384765625e+01,4.232539367675781250e+01,7.935193634033203125e+01,6.895275878906250000e+01,6.674916076660156250e+01,1.010040817260742188e+02,7.391865539550781250e+01,1.337365875244140625e+02,7.069055175781250000e+01,1.661181640625000000e+02,6.249443435668945312e+01,1.990329742431640625e+02,7.295541381835937500e+01,1.195265808105468750e+02,8.944326782226562500e+01,1.190105285644531250e+02,1.367468719482421875e+02,1.027568359375000000e+02,1.480626831054687500e+02,1.224743652343750000e+02,1.518171997070312500e+02,1.415485382080078125e+02,1.465499114990234375e+02,6.303398513793945312e+01,9.321615600585937500e+01,7.068060302734375000e+01,8.942117309570312500e+01,8.402619171142578125e+01,8.839862060546875000e+01,9.343106842041015625e+01,9.636320495605468750e+01,8.314581298828125000e+01,9.792573547363281250e+01,7.282138824462890625e+01,9.881411743164062500e+01,1.450991210937500000e+02,9.308552551269531250e+01,1.545245971679687500e+02,8.551980590820312500e+01,1.672583923339843750e+02,8.464685821533203125e+01,1.783544311523437500e+02,8.802520751953125000e+01,1.687128601074218750e+02,9.399472808837890625e+01,1.553817291259765625e+02,9.463814544677734375e+01,8.682321166992187500e+01,1.704996185302734375e+02,1.003983917236328125e+02,1.670396118164062500e+02,1.136952133178710938e+02,1.664252014160156250e+02,1.220407180786132812e+02,1.679263763427734375e+02,1.329617462158203125e+02,1.649971313476562500e+02,1.475009613037109375e+02,1.647292633056640625e+02,1.620205230712890625e+02,1.672891235351562500e+02,1.487249908447265625e+02,1.811291046142578125e+02,1.348389739990234375e+02,1.865742797851562500e+02,1.255746765136718750e+02,1.866612091064453125e+02,1.148603439331054688e+02,1.854423217773437500e+02,1.010069427490234375e+02,1.819690551757812500e+02,9.233818817138671875e+01,1.706693420410156250e+02,1.221467514038085938e+02,1.748754882812500000e+02,1.565742034912109375e+02,1.680504760742187500e+02,1.228195495605468750e+02,1.754447174072265625e+02
2.717776489257812500e+01,8.163774108886718750e+01,3.921627426147460938e+01,1.590904846191406250e+02,8.686888885498046875e+01,2.151355590820312500e+02,1.232811203002929688e+02,2.295763397216796875e+02,1.587214508056640625e+02,2.108405761718750000e+02,2.016412353515625000e+02,1.570879974365234375e+02,2.175169219970703125e+02,8.271374511718750000e+01,3.983527755737304688e+01,7.822009277343750000e+01,7.347871398925781250e+01,6.663178253173828125e+01,1.102699127197265625e+02,7.944782257080078125e+01,1.426485900878906250e+02,7.783381652832031250e+01,1.770664825439453125e+02,7.066897583007812500e+01,2.071152648925781250e+02,8.386872100830078125e+01,1.275297775268554688e+02,9.813981628417968750e+01,1.281080627441406250e+02,1.496530914306640625e+02,1.032719345092773438e+02,1.575266418457031250e+02,1.261705703735351562e+02,1.628668670654296875e+02,1.458773651123046875e+02,1.582577972412109375e+02,6.070943450927734375e+01,9.321825408935546875e+01,7.139262390136718750e+01,8.974652862548828125e+01,8.670001983642578125e+01,8.745042419433593750e+01,9.648064422607421875e+01,9.813484954833984375e+01,8.295841979980468750e+01,1.005785751342773438e+02,7.223354339599609375e+01,1.013089218139648438e+02,1.496855468750000000e+02,1.019538803100585938e+02,1.615131225585937500e+02,9.091408538818359375e+01,1.759190063476562500e+02,9.187337493896484375e+01,1.875364379882812500e+02,9.400534057617187500e+01,1.766510009765625000e+02,1.003848037719726562e+02,1.610203552246093750e+02,1.039217453002929688e+02,8.694039154052734375e+01,1.830821380615234375e+02,1.021863861083984375e+02,1.801050109863281250e+02,1.170578689575195312e+02,1.832424774169921875e+02,1.249664077758789062e+02,1.825551300048828125e+02,1.349100799560546875e+02,1.804033660888671875e+02,1.455001525878906250e+02,1.814723815917968750e+02,1.546156768798828125e+02,1.840018768310546875e+02,1.447272338867187500e+02,1.951232910156250000e+02,1.329609680175781250e+02,2.037237701416015625e+02,1.263425216674804688e+02,2.021673583984375000e+02,1.153324737548828125e+02,2.009465942382812500e+02,1.007142257690429688e+02,1.959823303222656250e+02,8.947689056396484375e+01,1.837038726806640625e+02,1.205891265869140625e+02,1.897783203125000000e+02,1.515691833496093750e+02,1.831491851806640625e+02,1.258922882080078125e+02,1.904050140380859375e+02
4.182625961303710938e+01,9.236123657226562500e+01,5.212213134765625000e+01,1.577780456542968750e+02,9.058403778076171875e+01,2.101464080810546875e+02,1.253641891479492188e+02,2.257604827880859375e+02,1.686880645751953125e+02,2.140276184082031250e+02,2.174658355712890625e+02,1.617876129150390625e+02,2.280089416503906250e+02,8.657984161376953125e+01,4.829972076416015625e+01,7.852030181884765625e+01,7.691864013671875000e+01,6.839403533935546875e+01,1.046357040405273438e+02,7.731714630126953125e+01,1.294135894775390625e+02,7.489341735839843750e+01,1.642450256347656250e+02,6.963792419433593750e+01,1.984399414062500000e+02,8.073654937744140625e+01,1.184581985473632812e+02,9.460951232910156250e+01,1.145892562866210938e+02,1.410878601074218750e+02,9.820162963867187500e+01,1.497963409423828125e+02,1.163855895996093750e+02,1.562392120361328125e+02,1.393719940185546875e+02,1.524888305664062500e+02,6.656297302246093750e+01,9.340545654296875000e+01,7.385058593750000000e+01,8.982816314697265625e+01,8.685115814208984375e+01,8.992538452148437500e+01,9.427721405029296875e+01,9.593541717529296875e+01,8.450981140136718750e+01,9.799865722656250000e+01,7.602967071533203125e+01,9.876953125000000000e+01,1.441324005126953125e+02,9.528079986572265625e+01,1.560242767333984375e+02,8.887908935546875000e+01,1.662293853759765625e+02,8.973954010009765625e+01,1.795202331542968750e+02,9.218722534179687500e+01,1.674211730957031250e+02,9.636318206787109375e+01,1.548973846435546875e+02,9.593025970458984375e+01,8.759098052978515625e+01,1.742350311279296875e+02,9.982886505126953125e+01,1.709086914062500000e+02,1.100626602172851562e+02,1.733455352783203125e+02,1.185312500000000000e+02,1.741237030029296875e+02,1.285164642333984375e+02,1.715446929931640625e+02,1.427905731201171875e+02,1.730277862548828125e+02,1.564526824951171875e+02,1.776469268798828125e+02,1.434347686767578125e+02,1.863294677734375000e+02,1.287277832031250000e+02,1.924855804443359375e+02,1.225796890258789062e+02,1.917640838623046875e+02,1.108238906860351562e+02,1.902947235107421875e+02,9.988403320312500000e+01,1.843284606933593750e+02,9.145177459716796875e+01,1.757441253662109375e+02,1.173517990112304688e+02,1.818723754882812500e+02,1.507131500244140625e+02,1.769074249267578125e+02,1.205604476928710938e+02,1.810834960937500000e+02
